CATPRD,NOMDPO,LIBPRD,NUMCPT,MOIS,CODGVR,CODLOC,SUM(MNTHT),SUM(QTEPRD)
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,152220,18-Feb,19,44,105948.112,73
CARBURANT,GOULETTE,GASOIL,210691,18-Feb,2,10,2159.822,2
CARBURANT,BIZERTE CARBURANT,GASOIL 50,155330,18-Feb,1,90,13261.06,10
CARBURANT,GOULETTE,GASOIL,563741,18-Jan,2,14,10799.11,10
CARBURANT,GOULETTE,GASOIL,226511,18-Feb,7,23,9719.199,9
CARBURANT,BIZERTE CARBURANT,GASOIL,155240,18-Feb,7,7,71274.126,66
CARBURANT,BIZERTE CARBURANT,GASOIL 50,152290,18-Feb,4,26,7956.636,6
CARBURANT,ZARZIS,GASOIL,225001,18-Feb,22,14,17278.576,16
CARBURANT,SKHIRA,GASOIL,221871,18-Feb,17,44,24837.953,23
CARBURANT,GOULETTE,GASOIL,219411,18-Feb,9,5,100524.634,94
CARBURANT,BIZERTE CARBURANT,SSP SUPER SANS PLOMB,154160,18-Jan,3,22,7256.72,5
CARBURANT,SKHIRA,FOL,219041,18-Jan,13,25,8675.438,17.46
CARBURANT,GOULETTE,GASOIL,563071,18-Feb,1,75,53995.55,50
CARBURANT,BIZERTE CARBURANT,SSP SUPER SANS PLOMB,150750,18-Feb,12,1,4354.032,3
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,563841,18-Feb,1,90,11610.752,8
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,151770,18-Feb,14,28,14513.44,10
CARBURANT,SKHIRA,GASOIL 50,563741,18-Jan,18,34,19891.59,15
CARBURANT,SKHIRA,GASOIL,215881,18-Feb,13,25,24837.953,23
CARBURANT,ZARZIS,GASOIL 50,155320,18-Feb,22,1,31826.544,24
CARBURANT,GOULETTE,GASOIL,563741,18-Feb,15,5,22678.131,21
CARBURANT,ZARZIS,SSP SUPER SANS PLOMB,437912,18-Feb,22,14,8708.064,6
CARBURANT,SKHIRA,GASOIL 50,207741,18-Feb,19,44,10608.848,8
CARBURANT,SKHIRA,GASOIL 50,153670,18-Feb,21,5,11934.954,9
CARBURANT,BIZERTE CARBURANT,GASOIL 50,153880,18-Feb,21,1,3978.318,3
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,154360,18-Feb,5,34,13062.096,9
CARBURANT,BIZERTE CARBURANT,GASOIL 50,154880,18-Feb,8,33,7956.636,6
CARBURANT,GOULETTE,GASOIL,205801,18-Feb,9,8,10764.11,10
CARBURANT,BIZERTE CARBURANT,PETROLE,152360,18-Feb,10,35,2162.388,3
CARBURANT,BIZERTE CARBURANT,WHITE SPIRIT,229921,18-Feb,3,36,31260.493,31
CARBURANT,BIZERTE CARBURANT,GASOIL,673132,18-Feb,6,17,8639.288,8
CARBURANT,BIZERTE CARBURANT,FOL,203021,18-Feb,3,54,12215.652,24.66
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,437922,18-Feb,12,15,7256.72,5
CARBURANT,GOULETTE,GASOIL,151560,18-Feb,4,42,4319.644,4
CARBURANT,ZARZIS,SSP SUPER SANS PLOMB,153430,18-Feb,23,56,8708.064,6
CARBURANT,ZARZIS,GASOIL,430732,18-Feb,22,25,16198.665,15
CARBURANT,ZARZIS,GASOIL,205331,18-Feb,23,91,33477.241,31
CARBURANT,GOULETTE,GASOIL,153460,18-Feb,10,7,57235.283,53
CARBURANT,BIZERTE CARBURANT,PETROLE,154730,18-Feb,14,14,5045.572,7
CARBURANT,BIZERTE CARBURANT,GASOIL 50,153420,18-Jan,11,50,6630.53,5
CARBURANT,BIZERTE CARBURANT,GASOIL 50,155310,18-Jan,12,15,7956.636,6
CARBURANT,SKHIRA,GASOIL,207531,18-Feb,17,86,4305.644,4
CARBURANT,SKHIRA,GASOIL,222911,18-Feb,17,40,5399.555,5
CARBURANT,SKHIRA,GASOIL,226571,18-Feb,17,67,32367.33,30
CARBURANT,BIZERTE CARBURANT,FOL,202901,18-Feb,4,53,12252.938,24.66
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,204101,18-Feb,14,27,5805.376,4
CARBURANT,GOULETTE,GASOIL,227861,18-Feb,11,13,33012.241,31
CARBURANT,SKHIRA,GASOIL,210481,18-Feb,21,49,15076.754,14
CARBURANT,BIZERTE CARBURANT,WHITE SPIRIT,206351,18-Feb,3,54,7058.821,7
CARBURANT,GOULETTE,GASOIL,201781,18-Feb,3,99,3239.733,3
CARBURANT,BIZERTE CARBURANT,PETROLE,152970,18-Feb,10,48,7207.96,10
CARBURANT,BIZERTE CARBURANT,GASOIL,210771,18-Feb,6,40,8639.288,8
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,153060,18-Feb,21,68,15964.784,11
CARBURANT,BIZERTE CARBURANT,GASOIL,154880,18-Feb,8,33,7559.377,7
CARBURANT,SKHIRA,GASOIL 50,152290,18-Feb,4,26,47739.816,36
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,563841,18-Feb,1,90,17416.128,12
CARBURANT,SKHIRA,GASOIL 50,153430,18-Feb,23,56,5304.424,4
CARBURANT,BIZERTE CARBURANT,PETROLE,155370,18-Feb,9,62,5766.368,8
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,155470,18-Feb,17,16,8708.064,6
CARBURANT,SKHIRA,GASOIL 50,562892,18-Feb,2,93,15913.272,12
CARBURANT,SKHIRA,GASOIL 50,430572,18-Feb,21,1,21217.696,16
CARBURANT,GOULETTE,GASOIL,212851,18-Jan,3,54,7541.877,7
CARBURANT,SKHIRA,GASOIL,563741,18-Feb,12,28,22678.131,21
CARBURANT,GOULETTE,GASOIL,211591,18-Jan,8,33,10781.11,10
CARBURANT,BIZERTE CARBURANT,FOL,201781,18-Mar,3,99,16784.438,33.78
CARBURANT,GOULETTE,GASOIL,153820,18-Feb,4,48,5399.555,5
CARBURANT,SKHIRA,GASOIL,207531,18-Feb,17,77,10764.11,10
CARBURANT,BIZERTE CARBURANT,GASOIL 50,155300,18-Mar,7,23,38457.074,29
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,201541,18-Feb,14,27,2902.688,2
CARBURANT,BIZERTE CARBURANT,GASOIL 50,155720,18-Mar,3,97,119349.54,90
CARBURANT,BIZERTE CARBURANT,WHITE SPIRIT,209721,18-Aug,17,67,35823.526,29
CARBURANT,GOULETTE,GASOIL,151770,18-May,14,28,44966.36,40
CARBURANT,BIZERTE CARBURANT,WHITE SPIRIT,202871,18-May,3,54,151744.97,130
CARBURANT,BIZERTE CARBURANT,FOL,244840,18-Mar,5,13,42035.626,84.6
CARBURANT,BIZERTE CARBURANT,GASOIL,153550,18-Mar,8,1,101511.634,94
CARBURANT,GOULETTE,GASOIL,214481,18-Nov,4,10,63872.553,51
CARBURANT,BIZERTE CARBURANT,GASOIL 50,155560,18-Mar,15,19,13261.06,10
CARBURANT,BIZERTE CARBURANT,GASOIL,563741,18-May,6,1,80939.448,72
CARBURANT,BIZERTE CARBURANT,FOL,208531,18-Mar,22,14,15045.375,30.28
CARBURANT,BIZERTE CARBURANT,PETROLE,154110,18-Mar,4,2,15136.716,21
CARBURANT,ZARZIS,GASOIL,208711,18-Mar,22,25,6479.466,6
CARBURANT,BIZERTE CARBURANT,GASOIL,155020,18-Aug,1,58,20239.027,17
CARBURANT,SKHIRA,GASOIL 50,209931,18-Feb,4,28,9282.742,7
CARBURANT,ZARZIS,GASOIL 50,437912,18-Feb,22,22,13261.06,10
CARBURANT,BIZERTE CARBURANT,GASOIL 50,563011,18-May,1,43,73999.116,54
CARBURANT,GOULETTE,GASOIL,154910,18-Mar,3,15,95032.168,88
CARBURANT,SKHIRA,GASOIL,228421,18-Feb,15,28,16198.665,15
CARBURANT,GOULETTE,GASOIL,154520,18-Mar,4,11,315334.012,292
CARBURANT,SKHIRA,GASOIL,244430,18-Mar,12,73,8621.288,8
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,153260,18-Mar,14,27,195931.44,135
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,153690,18-Mar,5,13,108850.8,75
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,154990,18-Mar,24,17,117558.864,81
CARBURANT,GOULETTE,GASOIL,155430,18-Mar,4,30,305614.813,283
CARBURANT,SKHIRA,GASOIL,153410,18-Mar,14,27,173865.671,161
CARBURANT,SKHIRA,GASOIL,152160,18-Mar,17,61,173865.671,161
CARBURANT,GOULETTE,GASOIL,563741,18-Mar,4,23,43196.44,40
CARBURANT,GOULETTE,GASOIL,563741,18-Nov,11,13,37707.09,30
CARBURANT,GOULETTE,GASOIL,214481,18-Nov,4,21,46338.911,37
CARBURANT,SKHIRA,GASOIL,222761,18-Mar,15,29,25917.864,24
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,201831,18-Mar,1,92,21770.16,15
CARBURANT,SKHIRA,GASOIL,154740,18-Mar,11,54,149027.718,138
CARBURANT,GOULETTE,GASOIL,154970,18-Mar,9,8,63714.749,59
CARBURANT,SKHIRA,GASOIL,155270,18-Mar,3,16,5399.555,5
CARBURANT,SKHIRA,GASOIL 50,155280,18-Mar,20,33,22543.802,17
CARBURANT,GOULETTE,GASOIL,566001,18-Mar,7,23,7559.377,7
CARBURANT,ZARZIS,GASOIL 50,155320,18-Mar,22,1,46413.71,35
CARBURANT,SKHIRA,GASOIL 50,154630,18-Mar,19,46,21217.696,16
CARBURANT,SKHIRA,GASOIL,566001,18-Mar,20,15,2159.822,2
CARBURANT,SKHIRA,GASOIL,153890,18-Mar,17,1,37796.885,35
CARBURANT,BIZERTE CARBURANT,GASOIL 50,155110,18-Mar,5,19,30500.438,23
CARBURANT,SKHIRA,GASOIL,225861,18-Mar,17,55,108465.011,101
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,153210,18-Mar,16,44,66761.824,46
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,155560,18-Mar,15,19,55151.072,38
CARBURANT,SKHIRA,GASOIL,207591,18-Mar,12,15,21548.22,20
CARBURANT,SKHIRA,GASOIL,563741,18-Feb,21,1,91792.435,85
CARBURANT,SKHIRA,GASOIL 50,563741,18-Feb,18,34,13261.06,10
CARBURANT,BIZERTE CARBURANT,GASOIL 50,563741,18-Mar,4,23,19891.59,15
CARBURANT,SKHIRA,GASOIL,563741,18-Mar,12,15,23758.042,22
CARBURANT,GOULETTE,GASOIL,151110,18-Mar,1,13,80993.325,75
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,153480,18-Mar,18,22,29026.88,20
CARBURANT,SKHIRA,GASOIL,208711,18-Mar,17,39,23758.042,22
CARBURANT,BIZERTE CARBURANT,FOL,224411,18-Mar,5,13,12093.938,24.34
CARBURANT,GOULETTE,GASOIL,151770,18-Mar,14,28,109071.011,101
CARBURANT,BIZERTE CARBURANT,PETROLE,154690,18-Feb,24,2,2883.184,4
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,151110,18-Mar,1,13,174161.28,120
CARBURANT,SKHIRA,GASOIL,430082,18-Mar,17,67,45356.262,42
CARBURANT,SKHIRA,GASOIL,154630,18-Mar,19,46,21598.22,20
CARBURANT,SKHIRA,GASOIL,207621,18-Mar,13,27,33399.741,31
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,154880,18-Mar,8,33,104496.768,72
CARBURANT,SKHIRA,FOL,219041,18-Mar,17,67,7184.813,14.46
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,220771,18-Mar,1,40,4354.032,3
CARBURANT,SKHIRA,GASOIL 50,436492,18-Feb,20,15,3978.318,3
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,153410,18-Mar,14,27,155293.808,107
CARBURANT,BIZERTE CARBURANT,GASOIL 50,153490,18-Mar,11,42,5304.424,4
CARBURANT,ZARZIS,GASOIL 50,153170,18-Mar,22,3,30500.438,23
CARBURANT,GOULETTE,GASOIL,207481,18-Mar,8,22,33399.741,31
CARBURANT,SKHIRA,GASOIL,201261,18-Feb,21,1,10789.11,10
CARBURANT,GOULETTE,GASOIL,155270,18-Mar,3,16,98271.901,91
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,155420,18-Mar,12,77,15964.784,11
CARBURANT,BIZERTE CARBURANT,GASOIL,154770,18-Apr,7,19,24731.498,22
CARBURANT,BIZERTE CARBURANT,GASOIL 50,563741,18-Mar,2,14,13261.06,10
CARBURANT,GOULETTE,GASOIL,154010,18-Mar,14,21,91792.435,85
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,437702,18-Feb,14,28,21770.16,15
CARBURANT,BIZERTE CARBURANT,FOL,241301,18-Apr,14,21,15553.017,29.22
CARBURANT,SKHIRA,GASOIL,204011,18-Mar,17,67,16138.665,15
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,154980,18-Mar,16,13,4354.032,3
CARBURANT,GOULETTE,GASOIL,227981,18-Mar,1,20,100431.723,93
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,155740,18-Mar,3,52,120461.552,83
CARBURANT,SKHIRA,GASOIL,204651,18-Mar,21,1,32397.33,30
CARBURANT,GOULETTE,GASOIL,202961,18-Mar,3,52,33477.241,31
CARBURANT,BIZERTE CARBURANT,GASOIL 50,151110,18-Apr,1,13,134294.692,98
CARBURANT,SKHIRA,GASOIL 50,151620,18-Apr,12,20,31518.142,23
CARBURANT,BIZERTE CARBURANT,GASOIL,563741,18-Mar,6,3,25917.864,24
CARBURANT,GOULETTE,GASOIL,153800,18-Mar,11,13,31317.419,29
CARBURANT,BIZERTE CARBURANT,GASOIL 50,563741,18-Jan,23,62,7956.636,6
CARBURANT,SKHIRA,GASOIL,436992,18-Mar,11,55,3239.733,3
CARBURANT,BIZERTE CARBURANT,GASOIL 50,563741,18-Mar,1,65,33152.65,25
CARBURANT,BIZERTE CARBURANT,GASOIL 50,563741,18-Mar,8,33,17239.378,13
CARBURANT,SKHIRA,FOL,241301,18-Mar,22,47,20202.938,40.66
CARBURANT,SKHIRA,GASOIL 50,155730,18-Mar,13,51,6630.53,5
CARBURANT,BIZERTE CARBURANT,GASOIL 50,155620,18-Mar,14,8,19891.59,15
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,154500,18-Apr,1,43,682465.977,457
CARBURANT,SKHIRA,GASOIL,200691,18-Mar,12,15,9719.199,9
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,151110,18-Apr,1,13,206083.818,138
CARBURANT,BIZERTE CARBURANT,GASOIL 50,155770,18-Apr,6,40,57554.868,42
CARBURANT,SKHIRA,GASOIL,431521,18-Mar,19,44,8639.288,8
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,201541,18-Apr,14,27,7466.805,5
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,153100,18-Apr,14,9,22400.415,15
CARBURANT,BIZERTE CARBURANT,GASOIL,150470,18-Apr,6,1,91056.879,81
CARBURANT,ZARZIS,GASOIL,241141,18-Mar,23,37,5399.555,5
CARBURANT,SKHIRA,GASOIL,155280,18-Apr,20,33,112415.9,100
CARBURANT,BIZERTE CARBURANT,PETROLE,154920,18-Apr,15,28,5045.572,7
CARBURANT,SKHIRA,GASOIL,155590,18-Apr,17,67,130402.444,116
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,154240,18-Apr,16,25,38827.386,26
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,153900,18-Apr,17,67,80641.494,54
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,153260,18-Apr,14,27,59734.44,40
CARBURANT,BIZERTE CARBURANT,GASOIL 50,563741,18-Mar,7,33,21217.696,16
CARBURANT,BIZERTE CARBURANT,GASOIL 50,154870,18-Apr,14,28,137035.4,100
CARBURANT,SKHIRA,GASOIL,436312,18-Feb,12,28,5399.555,5
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,153540,18-Apr,4,5,23893.776,16
CARBURANT,SKHIRA,GASOIL,209321,18-Mar,21,2,12940.932,12
CARBURANT,SKHIRA,GASOIL,207531,18-Mar,17,80,10764.11,10
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,154360,18-May,5,34,29867.22,20
CARBURANT,ZARZIS,GASOIL 50,153370,18-Apr,20,15,12333.186,9
CARBURANT,BIZERTE CARBURANT,FOL,206801,18-Aug,7,23,1433114.611,2491.42
CARBURANT,SKHIRA,GASOIL,209341,18-Mar,21,2,5392.055,5
CARBURANT,GOULETTE,GASOIL,154500,18-Apr,1,43,233825.072,208
CARBURANT,SKHIRA,GASOIL,151350,18-Mar,1,43,4319.644,4
CARBURANT,BIZERTE CARBURANT,GASOIL 50,153800,18-Nov,11,13,67042.035,45
CARBURANT,SKHIRA,GASOIL 50,563392,18-Mar,4,26,5180.356,4
CARBURANT,SKHIRA,GASOIL,204101,18-Mar,14,27,4319.644,4
CARBURANT,ZARZIS,GASOIL,437912,18-Apr,22,14,5620.795,5
CARBURANT,GOULETTE,GASOIL,204853,18-Mar,3,17,2159.822,2
CARBURANT,BIZERTE CARBURANT,FOL,241301,18-Mar,22,47,11905.125,23.96
CARBURANT,BIZERTE CARBURANT,PETROLE,150750,18-Mar,12,1,7207.96,10
CARBURANT,ZARZIS,GASOIL 50,153940,18-Apr,22,25,52073.452,38
CARBURANT,BIZERTE CARBURANT,FOL,206801,18-Nov,7,23,1165883.605,1855.56
CARBURANT,SKHIRA,GASOIL 50,154000,18-Nov,4,35,10428.761,7
CARBURANT,GOULETTE,GASOIL,560891,18-Mar,3,52,20933.92,0
CARBURANT,BIZERTE CARBURANT,GASOIL 50,154740,18-Mar,11,54,6630.53,5
CARBURANT,BIZERTE CARBURANT,GASOIL,152970,18-Mar,10,48,3239.733,3
CARBURANT,SKHIRA,GASOIL,205561,18-Mar,18,34,3237.483,3
CARBURANT,BIZERTE CARBURANT,PETROLE,155570,18-Mar,15,38,4324.776,6
CARBURANT,GOULETTE,GASOIL,671212,18-Mar,7,33,10799.11,10
CARBURANT,GOULETTE,GASOIL,155740,19-Apr,3,52,153316.39,115
CARBURANT,SKHIRA,GASOIL,154190,18-Apr,16,1,155133.942,138
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,151770,18-Apr,14,28,155309.544,104
CARBURANT,SKHIRA,GASOIL,214551,18-Mar,13,25,12838.932,12
CARBURANT,SKHIRA,GASOIL,431051,18-Mar,13,25,8639.288,8
CARBURANT,SKHIRA,GASOIL,154360,18-Apr,5,34,87684.402,78
CARBURANT,SKHIRA,GASOIL,153300,18-Apr,17,67,96677.674,86
CARBURANT,BIZERTE CARBURANT,B.T.S,207851,18-Apr,18,48,385249.142,340.62
CARBURANT,GOULETTE,GASOIL,155510,18-Apr,3,21,308019.566,274
CARBURANT,BIZERTE CARBURANT,GASOIL,155500,18-Apr,2,93,6744.954,6
CARBURANT,BIZERTE CARBURANT,GASOIL,566001,18-Apr,8,1,3372.477,3
CARBURANT,BIZERTE CARBURANT,GASOIL,563741,18-Aug,6,1,338110.804,284
CARBURANT,ZARZIS,SSP SUPER SANS PLOMB,563741,18-Mar,22,47,14513.44,10
CARBURANT,SKHIRA,GASOIL,202521,18-Apr,17,1,48252.837,43
CARBURANT,BIZERTE CARBURANT,PETROLE,153540,18-Apr,4,5,7207.96,10
CARBURANT,SKHIRA,GASOIL,153220,18-Nov,23,62,67872.762,54
CARBURANT,ZARZIS,GASOIL,151470,18-May,22,47,177617.122,158
CARBURANT,BIZERTE CARBURANT,GASOIL 50,154670,18-Apr,6,8,8222.124,6
CARBURANT,SKHIRA,GASOIL 50,154710,18-Apr,17,67,38369.912,28
CARBURANT,BIZERTE CARBURANT,GASOIL 50,153660,18-Apr,6,15,13703.54,10
CARBURANT,ZARZIS,GASOIL 50,150460,18-Apr,23,37,49332.744,36
CARBURANT,ZARZIS,SSP SUPER SANS PLOMB,153110,18-Apr,22,96,22400.415,15
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,154870,18-Apr,14,28,203097.096,136
CARBURANT,BIZERTE CARBURANT,FOL,208051,18-Apr,5,13,12955.525,24.34
CARBURANT,SKHIRA,GASOIL,153060,18-May,21,68,89932.72,80
CARBURANT,BIZERTE CARBURANT,GASOIL,152860,18-Apr,14,25,11241.59,10
CARBURANT,GOULETTE,GASOIL,207131,18-Mar,15,17,34557.152,32
CARBURANT,ZARZIS,GASOIL 50,151600,18-Apr,17,45,2740.708,2
CARBURANT,GOULETTE,GASOIL,154860,19-Apr,1,79,333296.5,250
CARBURANT,BIZERTE CARBURANT,GASOIL 50,155780,18-Apr,7,57,19184.956,14
CARBURANT,BIZERTE CARBURANT,GASOIL,150990,18-Nov,18,42,7541.418,6
CARBURANT,SKHIRA,GASOIL 50,153480,18-Apr,18,22,6851.77,5
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,155760,19-Apr,3,97,395989.08,237
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,153260,18-May,14,27,198617.013,133
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,154360,18-Apr,5,34,23893.776,16
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,153790,18-Apr,11,53,17920.332,12
CARBURANT,SKHIRA,GASOIL 50,153930,18-Apr,13,19,20555.31,15
CARBURANT,SKHIRA,FOL,203431,18-Nov,6,5,15104.789,24.04
CARBURANT,SKHIRA,GASOIL 50,154870,18-Apr,14,28,8222.124,6
CARBURANT,GOULETTE,GASOIL,154130,18-May,7,34,79815.289,71
CARBURANT,GOULETTE,GASOIL,208131,18-May,2,14,5620.795,5
CARBURANT,BIZERTE CARBURANT,GASOIL 50,155360,18-Apr,16,38,6851.77,5
CARBURANT,SKHIRA,GASOIL 50,152650,18-Apr,13,18,15073.894,11
CARBURANT,BIZERTE CARBURANT,GASOIL,214481,18-May,5,19,11196.59,10
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,152650,18-Apr,13,18,20907.054,14
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,154250,18-Apr,14,28,68694.606,46
CARBURANT,BIZERTE CARBURANT,FOL,229421,18-Apr,15,37,13168.434,24.74
CARBURANT,SKHIRA,GASOIL,153490,18-May,11,42,145016.511,129
CARBURANT,ZARZIS,GASOIL 50,437912,18-Apr,22,22,46592.036,34
CARBURANT,SKHIRA,GASOIL,153210,18-Apr,16,44,182113.758,162
CARBURANT,BIZERTE CARBURANT,FOL,226231,18-Apr,5,34,13083.27,24.58
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,155570,18-Apr,15,38,8960.166,6
CARBURANT,SKHIRA,GASOIL 50,155200,18-Apr,11,27,34258.85,25
CARBURANT,SKHIRA,GASOIL 50,154940,18-Apr,21,49,34258.85,25
CARBURANT,SKHIRA,GASOIL,202011,18-Apr,17,67,1188897.971,1069
CARBURANT,ZARZIS,GASOIL,247080,18-Apr,23,37,37097.247,33
CARBURANT,SKHIRA,GASOIL,155740,18-Apr,3,52,22483.18,20
CARBURANT,SKHIRA,GASOIL,153350,18-May,16,8,93305.197,83
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,155630,18-Apr,14,28,229977.594,154
CARBURANT,SKHIRA,GASOIL 50,150990,18-Apr,18,42,43851.328,32
CARBURANT,SKHIRA,FOL,209362,18-Apr,17,55,561813.557,1060.68
CARBURANT,SKHIRA,GASOIL,204852,18-Apr,18,42,178741.281,159
CARBURANT,SKHIRA,FOL,209372,18-Apr,18,48,485074.532,915.8
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,563841,18-Apr,1,34,62721.162,42
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,671212,18-Mar,7,23,8708.064,6
CARBURANT,GOULETTE,GASOIL,567742,18-Apr,3,53,22483.18,20
CARBURANT,SKHIRA,GASOIL,152590,18-May,5,37,48338.837,43
CARBURANT,SKHIRA,GASOIL,214481,18-Apr,4,35,39188.065,35
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,155820,18-Apr,14,39,243417.843,163
CARBURANT,ZARZIS,GASOIL,208711,18-Apr,22,25,6744.954,6
CARBURANT,GOULETTE,GASOIL,155570,18-May,15,38,16862.385,15
CARBURANT,BIZERTE CARBURANT,GASOIL 50,207721,18-Apr,3,15,234330.534,171
CARBURANT,BIZERTE CARBURANT,GASOIL,155660,18-Apr,7,33,7869.113,7
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,155430,18-Nov,4,30,109262.876,68
CARBURANT,SKHIRA,GASOIL 50,151930,18-Apr,17,46,9592.478,7
CARBURANT,BIZERTE CARBURANT,GASOIL 50,154920,18-May,15,28,19184.956,14
CARBURANT,SKHIRA,GASOIL,152740,18-Apr,14,59,5620.795,5
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,201541,18-Apr,14,27,4480.083,3
CARBURANT,SKHIRA,GASOIL 50,206611,18-Apr,17,86,27407.08,20
CARBURANT,BIZERTE CARBURANT,GASOIL,563741,18-May,6,15,23607.339,21
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,152290,18-May,4,26,16426.971,11
CARBURANT,SKHIRA,GASOIL 50,153900,18-May,17,67,38369.912,28
CARBURANT,BIZERTE CARBURANT,GASOIL 50,241390,18-Apr,15,28,6851.77,5
CARBURANT,SKHIRA,GASOIL,205541,18-Apr,15,1,86062.002,78
CARBURANT,BIZERTE CARBURANT,SSP SUPER SANS PLOMB,155770,18-May,6,40,153816.183,103
CARBURANT,GOULETTE,GASOIL,155720,18-May,3,97,189982.871,169
CARBURANT,SKHIRA,GASOIL,226131,18-May,17,9,71946.176,64
CARBURANT,SKHIRA,GASOIL 50,153890,18-May,17,1,5481.416,4
CARBURANT,SKHIRA,GASOIL,207621,18-Apr,13,27,34771.429,31
CARBURANT,GOULETTE,GASOIL,566001,18-May,7,23,3372.477,3
CARBURANT,SKHIRA,GASOIL 50,563741,18-Apr,21,40,8222.124,6
CARBURANT,GOULETTE,GASOIL,201831,18-Apr,1,92,377717.424,336
CARBURANT,BIZERTE CARBURANT,GASOIL,200801,18-May,9,62,41593.883,37
CARBURANT,SKHIRA,GASOIL,205541,18-Apr,15,19,84958.643,77
CARBURANT,BIZERTE CARBURANT,WHITE SPIRIT,241121,18-Apr,4,24,3516.807,3
CARBURANT,SKHIRA,FOL,209372,18-May,18,48,804859.311,1519.54
CARBURANT,BIZERTE CARBURANT,GASOIL 50,209931,18-May,14,8,19184.956,14
CARBURANT,BIZERTE CARBURANT,GASOIL 50,154860,18-May,1,79,84961.948,62
CARBURANT,BIZERTE CARBURANT,WHITE SPIRIT,223301,18-May,17,67,4689.076,4
CARBURANT,BIZERTE CARBURANT,GASOIL,201831,18-Apr,1,41,14614.067,13
CARBURANT,BIZERTE CARBURANT,GASOIL 50,154770,18-Apr,7,19,6851.77,5
CARBURANT,SKHIRA,GASOIL,563741,18-Apr,17,67,104546.787,93
CARBURANT,SKHIRA,GASOIL,437932,18-Apr,19,44,3372.477,3
CARBURANT,GOULETTE,GASOIL,151560,18-May,4,42,37097.247,33
CARBURANT,GOULETTE,GASOIL,670222,18-Apr,9,5,17986.544,16
CARBURANT,SKHIRA,GASOIL,153410,18-May,14,27,194479.507,173
CARBURANT,SKHIRA,GASOIL,210761,18-Apr,14,1,70708.617,63
CARBURANT,GOULETTE,SSP SUPER SANS PLOMB,155640,18-Apr,15,16,35840.664,24
CARBURANT,SKHIRA,GASOIL,155280,18-May,20,33,125905.808,112
CARBURANT,GOULETTE,GASOIL,204011,18-Apr,4,36,17922.544,16
CARBURANT,SKHIRA,GASOIL,226821,18-May,12,15,55083.791,49
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,563081,18-May,22,47,10453.527,7
CARBURANT,SKHIRA,SSP SUPER SANS PLOMB,154990,18-Apr,24,17,32853.942,22
CARBURANT,SKHIRA,GASOIL,208571,18-May,21,1,4496.636,4
