NOMDPO,LIBPRD,NUMCPT,MOIS,CODGVR,CODLOC,SUM(MNTHT),SUM(QTEPRD),prixHT
1,3,153340,19-Jan,16,15,46135.13,31,1488.23
4,1,152400,18-Dec,13,29,5027.612,4,1256.903
3,3,155760,19-Jan,3,97,101199.64,68,1488.23
1,3,155130,19-Jan,1,65,26788.14,18,1488.23
3,3,155240,19-Jan,7,7,14882.3,10,1488.23
3,2,155830,19-Jan,3,97,17658.234,11,1605.294
1,2,151350,18-Dec,1,43,36956.561,23,1606.807
3,3,154520,19-Jan,4,11,68458.58,46,1488.23
3,1,153380,18-Dec,1,43,6284.515,5,1256.903
1,3,153350,18-Dec,16,8,49151.415,33,1489.436818
1,1,154260,18-Dec,1,47,30165.672,24,1256.903
1,3,151930,19-Jan,17,46,49111.59,33,1488.23
3,3,155670,18-Dec,7,33,68501.591,46,1489.165022
3,1,155110,18-May,5,19,12365.749,11,1124.159
1,2,150300,19-Jan,1,43,77054.112,48,1605.294
1,1,153640,19-Jan,3,36,90382.32,72,1255.31
1,1,151770,18-Dec,14,28,20110.448,16,1256.903
3,3,155020,18-Nov,1,58,283066.37,190,1489.823
2,2,154450,18-Dec,3,52,322880.453,201,1606.370413
1,2,155310,19-Jan,12,15,85080.582,53,1605.294
1,1,154790,18-Dec,1,43,12569.03,10,1256.903
1,2,151620,19-Jan,12,20,46553.526,29,1605.294
3,3,153950,19-Jan,17,67,7441.15,5,1488.23
3,3,155130,19-Feb,1,65,157752.38,106,1488.23
3,3,151110,19-Feb,1,13,108640.79,73,1488.23
3,1,155330,18-May,1,90,13489.908,12,1124.159
1,1,155110,19-Jan,5,19,97914.18,78,1255.31
1,1,153020,19-Jan,15,8,21340.27,17,1255.31
4,1,154940,18-Dec,21,49,50276.12,40,1256.903
3,3,152440,19-Jan,14,6,11905.84,8,1488.23
3,1,154450,18-Dec,3,52,22624.254,18,1256.903
3,2,154670,19-Jan,6,8,24079.41,15,1605.294
1,2,155360,19-Jan,16,38,73843.524,46,1605.294
1,3,153630,19-Jan,12,28,13394.07,9,1488.23
3,3,154670,19-Jan,6,8,5952.92,4,1488.23
1,3,153060,19-Jan,21,68,16370.53,11,1488.23
1,3,154340,19-Jan,17,55,25299.91,17,1488.23
1,1,155900,18-Dec,17,67,65403.997,50,1308.07994
2,1,155870,18-Dec,11,6,56541.519,45,1256.4782
3,3,150300,19-Jan,1,43,69946.81,47,1488.23
1,1,155080,19-Jan,21,29,184530.57,147,1255.31
1,1,155570,18-Dec,15,38,41477.799,33,1256.903
1,2,154010,18-Dec,14,21,22495.298,14,1606.807
1,1,152370,19-Jan,17,18,165700.92,132,1255.31
1,1,155610,18-Dec,20,62,92955.067,74,1256.149554
1,1,154820,19-Jan,15,98,62765.5,50,1255.31
1,1,154940,19-Jan,21,49,141850.03,113,1255.31
1,3,154210,19-Jan,13,39,13394.07,9,1488.23
1,1,150500,19-Jan,18,49,146871.27,117,1255.31
3,2,153750,19-Feb,6,62,36921.762,23,1605.294
1,3,154980,19-Jan,16,13,25299.91,17,1488.23
2,2,155640,19-Feb,15,16,158924.106,99,1605.294
3,5,155660,18-Jul,7,33,22096.466,14,1578.319
1,2,155020,18-Dec,1,58,35349.754,22,1606.807
1,1,152040,19-Jan,13,6,189551.81,151,1255.31
2,2,153640,19-Feb,3,36,154108.224,96,1605.294
1,1,153540,19-Jan,4,5,8787.17,7,1255.31
3,3,154970,19-Jan,9,8,5952.92,4,1488.23
2,1,155830,19-Feb,3,97,151892.51,121,1255.31
1,1,154920,18-Jul,15,28,250011.51,210,1190.531
1,1,153560,18-Jul,16,35,867897.099,729,1190.531
1,2,153630,18-Jul,12,28,29571.334,19,1556.386
1,1,154190,18-Jul,16,1,159531.154,134,1190.531
1,2,154190,18-Jul,16,1,141631.126,91,1556.386
3,3,155830,18-Jul,3,97,83330.108,58,1436.726
3,3,153780,19-Feb,5,25,37155.75,25,1486.23
1,1,153860,18-Dec,11,21,21360.979,17,1256.528176
2,2,155560,18-Jul,15,19,28014.948,18,1556.386
2,1,155760,18-Jul,3,97,496451.427,417,1190.531
1,3,152220,18-Jul,19,44,79019.93,55,1436.726
2,1,155270,19-Feb,3,16,121765.07,97,1255.31
1,2,153790,18-Jul,11,53,17120.246,11,1556.386
1,3,150810,18-Jul,13,25,136488.97,95,1436.726
1,3,152370,18-Jul,17,18,20114.164,14,1436.726
1,3,153600,18-Dec,21,37,8935.752,6,1489.292
2,1,154690,18-Jul,24,2,161912.216,136,1190.531
2,2,154310,18-Jul,4,22,24902.176,16,1556.386
3,3,153750,18-Jul,6,62,34481.424,24,1436.726
1,3,152500,18-Dec,22,1,53617.698,36,1489.3805
1,1,155320,18-Jul,22,1,8333.717,7,1190.531
3,3,154260,18-Jul,1,47,199704.914,139,1436.726
1,1,151600,18-Jul,17,45,50002.302,42,1190.531
1,3,154560,18-Jul,13,43,30171.246,21,1436.726
2,1,155830,18-Dec,3,53,41455.497,33,1256.227182
2,1,154880,19-Jan,8,33,308806.26,246,1255.31
2,2,151770,18-Jul,14,28,126067.266,81,1556.386
2,1,154010,19-Jan,14,21,209636.77,167,1255.31
2,1,153650,19-Jan,2,94,195828.36,156,1255.31
2,2,150720,19-Jan,2,12,321058.8,200,1605.294
3,3,154710,19-Jan,17,67,5952.92,4,1488.23
2,3,154380,19-May,7,33,43603.196,28,1557.257
2,2,155380,19-Jan,2,12,269689.392,168,1605.294
1,3,154250,18-Dec,14,28,5959.292,4,1489.823
2,2,153640,19-Jan,3,36,113975.874,71,1605.294
2,1,152510,19-Jan,2,91,217168.63,173,1255.31
2,1,154900,19-Jan,7,32,138084.1,110,1255.31
3,3,154880,18-Jul,8,33,102007.546,71,1436.726
3,3,154860,18-Aug,1,79,74709.752,52,1436.726
1,1,153350,18-Jul,16,8,117862.569,99,1190.531
2,1,155130,19-Jan,1,65,246040.76,196,1255.31
3,1,153550,19-Jan,8,1,101680.11,81,1255.31
2,2,154920,19-Jan,15,28,131634.108,82,1605.294
2,2,153650,18-Jul,2,94,315946.358,203,1556.386
1,2,150990,18-Jul,18,42,119841.722,77,1556.386
2,2,152500,19-Jan,22,1,28895.292,18,1605.294
3,3,154860,18-Jul,1,79,94823.916,66,1436.726
1,2,155080,18-Jul,21,29,177428.004,114,1556.386
1,3,155080,18-Jul,21,29,119248.258,83,1436.726
2,2,155600,19-Jan,3,17,130028.814,81,1605.294
1,2,155700,18-Jul,17,67,59142.668,38,1556.386
1,3,154980,18-Jul,16,13,54595.588,38,1436.726
1,2,153970,18-Jul,11,29,20233.018,13,1556.386
1,2,153540,18-Jul,4,5,14007.474,9,1556.386
2,2,155140,18-Jul,4,36,175871.618,113,1556.386
2,4,154260,19-Feb,1,47,10497.984,6,1749.664
1,2,151770,18-Jul,14,28,68480.984,44,1556.386
1,3,155580,18-Jul,13,40,20114.164,14,1436.726
1,2,152220,18-Jul,19,44,112059.792,72,1556.386
1,1,153340,18-Dec,16,15,134399.413,107,1256.06928
2,2,153460,18-Jul,10,7,62255.44,40,1556.386
3,2,153920,19-Jan,6,38,9631.764,6,1605.294
2,1,155370,18-Jul,9,62,109528.852,92,1190.531
3,1,153460,18-Aug,10,7,19048.496,16,1190.531
1,2,154240,18-Jul,16,25,56029.896,36,1556.386
3,1,155710,18-Aug,6,5,169055.402,142,1190.531
1,1,155610,18-Jul,20,62,72622.391,61,1190.531
4,3,153180,18-Nov,17,67,14898.23,10,1489.823
4,3,154190,18-Nov,16,1,2979.646,2,1489.823
2,1,152800,18-Nov,14,13,360731.161,287,1256.903
3,4,152930,18-Jul,1,40,8496.22,5,1699.244
3,2,153460,18-Aug,10,7,26458.562,17,1556.386
2,1,155310,19-Jan,12,15,20084.96,16,1255.31
3,5,155770,18-Jul,6,40,23674.785,15,1578.319
1,2,154630,18-Jul,19,46,9338.316,6,1556.386
3,4,155670,19-Jan,7,33,15746.976,9,1749.664
2,1,153460,19-Jan,10,7,61510.19,49,1255.31
1,3,152860,18-Jul,14,25,21550.89,15,1436.726
3,5,151030,18-Jul,21,1,12626.552,8,1578.319
1,1,154360,18-Jul,5,34,32144.337,27,1190.531
2,2,155640,18-Jul,15,16,112059.792,72,1556.386
1,1,153630,18-Nov,12,28,69129.665,55,1256.903
3,3,154900,19-Jan,7,32,13394.07,9,1488.23
3,3,154400,19-Jan,7,81,13394.07,9,1488.23
1,3,154630,18-Jul,19,46,21550.89,15,1436.726
1,3,153600,18-Jul,21,37,12930.534,9,1436.726
2,1,150990,18-Jul,18,42,20239.027,17,1190.531
1,3,153100,18-Jul,14,9,5746.904,4,1436.726
2,1,155330,18-Aug,1,90,203580.801,171,1190.531
2,2,153100,18-Aug,14,9,14007.474,9,1556.386
2,2,154110,18-Nov,4,2,99622.034,62,1606.807
2,1,155560,18-Nov,15,19,279032.466,222,1256.903
2,2,155780,18-Nov,7,57,72306.315,45,1606.807
2,2,152930,18-Nov,1,40,274763.997,171,1606.807
4,2,154580,18-Jul,22,25,3112.772,2,1556.386
3,3,153820,18-Jul,4,48,5746.904,4,1436.726
3,5,151330,18-Jul,18,34,6313.276,4,1578.319
2,1,153990,18-Aug,2,13,120243.631,101,1190.531
1,3,153020,18-Aug,15,8,27297.794,19,1436.726
1,1,151930,18-Aug,17,46,186913.367,157,1190.531
2,2,151560,18-Aug,4,42,31127.72,20,1556.386
2,1,155520,18-Jul,17,38,9524.248,8,1190.531
1,1,152160,18-Aug,17,61,188103.898,158,1190.531
1,2,152370,18-Aug,17,18,52917.124,34,1556.386
2,2,155640,18-Aug,15,16,87157.616,56,1556.386
1,3,153210,18-Aug,16,44,27297.794,19,1436.726
1,1,152220,18-Aug,19,44,136911.065,115,1190.531
1,1,151620,18-Aug,12,20,123815.224,104,1190.531
3,3,154160,18-Aug,3,22,54595.588,38,1436.726
2,2,153180,18-Jul,17,67,10894.702,7,1556.386
2,1,150810,18-Jul,13,25,17857.965,15,1190.531
2,2,151600,18-Jul,17,45,3112.772,2,1556.386
3,3,154970,18-Jul,9,8,7183.63,5,1436.726
2,1,153630,18-Jul,12,28,5952.655,5,1190.531
2,1,153670,18-Nov,21,5,3770.709,3,1256.903
1,2,154620,18-Aug,21,22,175871.618,113,1556.386
1,1,155080,18-Aug,21,29,190484.96,160,1190.531
1,3,155080,18-Aug,21,29,155166.408,108,1436.726
3,3,155830,18-Aug,3,97,67526.122,47,1436.726
2,2,150750,18-Aug,12,1,17120.246,11,1556.386
3,2,155700,18-Aug,17,67,14007.474,9,1556.386
1,3,154730,18-Aug,14,14,22987.616,16,1436.726
1,1,153300,18-Aug,17,67,114290.976,96,1190.531
1,1,151600,18-Aug,17,45,105957.259,89,1190.531
3,3,153690,18-Aug,5,13,43101.78,30,1436.726
1,3,155200,18-Aug,11,27,34481.424,24,1436.726
3,3,155010,18-Aug,12,23,2873.452,2,1436.726
3,1,154240,18-Aug,16,25,19048.496,16,1190.531
2,2,155570,18-Aug,15,38,66924.598,43,1556.386
2,4,155640,18-Aug,15,16,15293.196,9,1699.244
3,3,155080,18-Aug,21,29,20114.164,14,1436.726
3,3,153820,18-Aug,4,48,5746.904,4,1436.726
2,2,153900,18-Jul,17,67,4669.158,3,1556.386
1,3,152500,18-Aug,22,1,28734.52,20,1436.726
4,1,155360,18-Jul,16,38,19048.496,16,1190.531
1,1,155510,18-Aug,3,21,14286.372,12,1190.531
1,2,155700,18-Aug,17,67,133849.196,86,1556.386
1,2,153060,18-Aug,21,68,60699.054,39,1556.386
2,2,152170,18-Aug,4,6,28014.948,18,1556.386
2,1,155130,18-Nov,1,65,255151.309,203,1256.903
2,1,154250,18-Jul,14,28,7143.186,6,1190.531
1,3,155630,18-Aug,14,28,25861.068,18,1436.726
1,1,155290,18-Aug,20,31,16667.434,14,1190.531
3,1,154210,18-Aug,13,39,4762.124,4,1190.531
3,2,155520,18-Aug,17,38,18676.632,12,1556.386
2,2,153420,18-Aug,11,50,6225.544,4,1556.386
1,2,154760,18-Aug,4,24,37353.264,24,1556.386
3,2,151930,18-Aug,17,46,15563.86,10,1556.386
2,4,153950,18-Aug,17,67,6796.976,4,1699.244
2,4,152640,18-Aug,17,67,5097.732,3,1699.244
4,3,153180,18-Aug,17,67,4310.178,3,1436.726
3,3,154820,18-Aug,15,98,4310.178,3,1436.726
4,1,152640,18-Jul,17,67,11905.31,10,1190.531
2,1,154980,18-Jul,16,13,7143.186,6,1190.531
4,1,151030,18-Jul,21,1,8333.717,7,1190.531
2,2,153300,18-Aug,17,67,12451.088,8,1556.386
3,2,154860,18-Aug,1,79,17120.246,11,1556.386
3,2,155330,18-Aug,1,90,73150.142,47,1556.386
3,3,155210,18-Sep,8,22,109875.223,74,1484.800311
2,1,154990,18-Sep,24,17,350671.772,280,1252.399186
2,2,155510,18-Jun,3,21,265919.761,176,1510.907733
2,1,153540,18-Jun,4,5,223521.02,196,1140.413367
2,1,155180,18-Aug,8,26,25001.151,21,1190.531
2,2,150720,18-Sep,2,12,374883.576,234,1602.066564
1,2,155500,18-Aug,2,93,68480.984,44,1556.386
3,1,155470,18-Aug,17,16,4762.124,4,1190.531
3,1,153930,18-Aug,13,19,19048.496,16,1190.531
1,1,153340,18-Sep,16,15,201365.803,161,1250.719273
3,3,155750,18-Jun,1,50,58417.704,42,1390.897714
3,3,154420,18-Jun,1,83,73557.97,53,1387.886226
4,3,151470,18-Jun,22,47,35254.43,25,1410.1772
1,1,155620,18-Jun,14,8,101174.31,90,1124.159
1,2,155620,18-Jun,14,8,86614.938,58,1493.361
2,1,154880,18-Jun,8,33,365115.342,318,1148.161453
3,3,155830,18-Jun,3,97,46592.036,34,1370.354
2,1,152740,18-Jun,14,59,17986.544,16,1124.159
1,3,152220,18-Sep,19,44,77470.796,52,1489.823
3,3,153750,18-Sep,6,62,29796.46,20,1489.823
1,1,154280,18-Jun,17,67,145290.329,127,1144.018339
1,2,151620,18-Jun,12,20,46672.341,31,1505.559387
3,2,154670,18-Jun,6,8,46735.366,31,1507.592452
3,1,150460,18-Aug,23,37,21429.558,18,1190.531
1,1,151620,18-Sep,12,20,152612.074,122,1250.918639
3,3,152040,18-Aug,13,6,4310.178,3,1436.726
3,3,154880,18-Sep,8,33,98009.736,66,1484.996
3,3,154470,18-Aug,18,34,10057.082,7,1436.726
3,3,155140,18-Sep,4,36,99287.171,67,1481.898075
1,1,153880,18-Sep,21,1,18720.801,15,1248.0534
3,2,154910,18-Aug,3,15,7781.93,5,1556.386
1,2,155080,18-Sep,21,29,176143.718,110,1601.306527
2,2,153380,18-Sep,1,43,297504.735,186,1599.487823
2,1,154110,18-Jun,4,2,162555.111,141,1152.873128
1,1,155760,18-Aug,3,97,25001.151,21,1190.531
1,1,153980,18-Sep,17,44,158962.961,127,1251.676858
3,3,153640,18-Sep,3,36,80131.86,54,1483.923333
1,2,155200,18-Sep,11,27,35198.491,22,1599.931409
1,2,154920,18-Sep,15,28,200548.349,125,1604.386792
3,1,154520,18-Jun,4,11,59845.915,53,1129.168208
1,1,152040,18-Jun,13,6,200374.12,176,1138.489318
1,2,152040,18-Jun,13,6,47976.627,32,1499.269594
1,1,150990,18-Jun,18,42,140129.973,123,1139.268073
2,1,151110,18-Sep,1,13,77927.986,62,1256.903
1,1,152040,18-Sep,13,6,219958.025,175,1256.903
2,1,153100,18-Jun,14,9,151305.191,133,1137.633015
2,1,154850,18-Sep,15,4,60331.344,48,1256.903
3,3,154010,18-Sep,14,21,10428.761,7,1489.823
2,2,152510,18-Jun,2,91,219373.47,145,1512.920483
3,3,152930,18-Sep,1,40,81727.877,55,1485.9614
1,2,154360,18-Sep,5,34,28922.526,18,1606.807
1,2,154560,18-Jun,13,43,58619.229,39,1503.057154
1,3,152400,18-Sep,13,29,8938.938,6,1489.823
2,1,154010,18-Sep,14,21,25138.06,20,1256.903
4,3,153430,18-Sep,23,56,14898.23,10,1489.823
4,3,153110,18-Sep,22,96,29796.46,20,1489.823
3,2,154670,18-Sep,6,8,52722.105,33,1597.639545
4,2,153220,18-Sep,23,62,43182.105,27,1599.337222
1,3,152650,18-Sep,13,18,13408.407,9,1489.823
4,1,153430,18-Sep,23,56,98038.434,78,1256.903
1,2,153350,18-Jun,16,8,71196.367,47,1514.816319
3,3,150470,18-Oct,6,1,56613.274,38,1489.823
1,1,153350,18-Sep,16,8,110607.464,88,1256.903
1,3,153340,18-Jun,16,15,50394.696,36,1399.852667
1,2,155470,18-Jun,17,16,6099.494,4,1524.8735
3,3,155640,18-Sep,15,16,99818.141,67,1489.823
2,2,152170,18-Sep,4,6,24102.105,15,1606.807
1,1,152640,18-Jun,17,67,208512.886,182,1145.675198
1,3,153950,18-Jun,17,67,46923.896,34,1380.114588
2,2,154900,18-Jun,7,32,54328.221,36,1509.11725
2,2,154160,18-Jun,3,22,189443.225,125,1515.5458
3,1,151860,18-Oct,6,17,219958.025,175,1256.903
1,1,154920,18-Jun,15,28,86908.763,73,1190.531
1,1,153600,18-Jun,21,37,51715.479,45,1149.232867
1,3,154040,18-Aug,17,5,2873.452,2,1436.726
1,2,153970,18-Sep,11,29,24102.105,15,1606.807
1,2,154240,18-Jun,16,25,45431.08,30,1514.369333
1,3,155280,18-Sep,20,33,22347.345,15,1489.823
3,3,154160,18-Sep,3,22,61082.743,41,1489.823
3,2,155000,18-Jun,9,5,23893.776,16,1493.361
3,3,152590,18-Jun,5,37,50062.836,36,1390.634333
1,2,154040,18-Jun,17,5,6099.494,4,1524.8735
3,1,153860,18-Aug,11,21,7143.186,6,1190.531
3,1,154900,18-Sep,7,32,11312.127,9,1256.903
1,3,153630,18-Jun,12,28,19384.072,14,1384.576571
3,2,153970,18-Aug,11,29,6225.544,4,1556.386
3,1,153550,18-Sep,8,1,78521.169,63,1246.367762
1,1,155620,18-Sep,14,8,124433.397,99,1256.903
2,1,152620,18-Sep,1,43,70386.568,56,1256.903
2,2,153820,18-Sep,4,48,19281.684,12,1606.807
3,1,154900,18-Oct,7,32,36450.187,29,1256.903
3,1,153800,18-Oct,11,13,37707.09,30,1256.903
3,3,155820,18-Oct,14,39,148982.3,100,1489.823
3,1,155210,18-Sep,8,22,36450.187,29,1256.903
3,3,155830,18-Sep,3,97,84919.911,57,1489.823
1,2,152370,18-Oct,17,18,25708.912,16,1606.807
1,2,153880,18-Oct,21,1,32136.14,20,1606.807
3,2,153540,18-Sep,4,5,11247.649,7,1606.807
1,3,151330,18-Oct,18,34,123655.309,83,1489.823
1,1,153560,18-Oct,16,35,981641.243,781,1256.903
1,2,153560,18-Oct,16,35,163894.314,102,1606.807
1,1,155280,18-Oct,20,33,77927.986,62,1256.903
2,2,154310,18-Sep,4,22,11247.649,7,1606.807
1,1,155820,18-Sep,14,39,62845.15,50,1256.903
2,2,151770,18-Sep,14,28,133364.981,83,1606.807
4,1,153940,18-Oct,22,25,57817.538,46,1256.903
4,2,153940,18-Oct,22,25,40170.175,25,1606.807
1,2,153950,18-Oct,17,67,86767.578,54,1606.807
1,1,154000,18-Sep,4,35,7541.418,6,1256.903
4,1,155050,18-Oct,23,37,15082.836,12,1256.903
2,1,154130,18-Oct,7,34,86726.307,69,1256.903
2,2,154990,18-Oct,24,17,125330.946,78,1606.807
2,1,154730,18-Oct,14,14,564349.447,449,1256.903
3,2,154420,18-Oct,1,83,9640.842,6,1606.807
1,3,154940,18-Oct,21,49,40225.221,27,1489.823
4,1,151470,18-Oct,22,47,87983.21,70,1256.903
2,1,154400,18-Oct,7,81,192306.159,153,1256.903
3,3,155740,18-Oct,3,52,50653.982,34,1489.823
3,3,154790,18-Oct,1,43,241351.326,162,1489.823
3,3,153780,18-Oct,5,25,7439.115,5,1487.823
4,3,151470,18-Oct,22,47,49164.159,33,1489.823
3,3,155020,18-Oct,1,58,214534.512,144,1489.823
3,1,152860,18-Sep,14,25,27651.866,22,1256.903
1,3,155550,18-Oct,19,81,13408.407,9,1489.823
1,2,152590,18-Oct,5,37,35349.754,22,1606.807
2,2,152970,18-Sep,10,48,3213.614,2,1606.807
1,2,152860,18-Oct,14,25,109262.876,68,1606.807
1,2,154560,18-Oct,13,43,56238.245,35,1606.807
1,2,153420,18-Oct,11,50,59451.859,37,1606.807
1,1,153240,18-Oct,4,21,59074.441,47,1256.903
3,1,154860,18-Sep,1,79,8798.321,7,1256.903
1,2,152970,18-Sep,10,48,3213.614,2,1606.807
3,3,152440,18-Sep,14,6,16388.053,11,1489.823
1,2,154980,18-Oct,16,13,78733.543,49,1606.807
1,1,152160,18-Oct,17,61,218701.122,174,1256.903
2,1,154000,18-Oct,4,35,96809.183,77.022,1256.903002
2,1,154450,18-Oct,3,52,358217.355,285,1256.903
2,1,153690,18-Oct,5,13,197333.771,157,1256.903
3,1,152360,18-Oct,10,35,18853.545,15,1256.903
3,3,153540,18-Oct,4,5,22347.345,15,1489.823
1,3,155590,18-Oct,17,67,56613.274,38,1489.823
3,2,155670,18-Oct,7,33,20888.491,13,1606.807
1,3,155640,18-Oct,15,16,67042.035,45,1489.823
3,3,154110,18-Oct,4,2,20857.522,14,1489.823
2,1,155330,18-Oct,1,90,243839.182,194,1256.903
1,2,154280,18-Oct,17,67,133364.981,83,1606.807
2,1,154110,18-Oct,4,2,152085.263,121,1256.903
2,1,155380,18-Oct,2,12,147057.651,117,1256.903
1,1,151620,18-Oct,12,20,126947.203,101,1256.903
1,2,151620,18-Oct,12,20,51417.824,32,1606.807
1,3,155760,18-Oct,3,97,25326.991,17,1489.823
2,1,152620,18-Oct,1,43,89240.113,71,1256.903
3,3,152620,18-Oct,1,43,37245.575,25,1489.823
3,1,154970,18-Oct,9,8,47762.314,38,1256.903
1,1,155730,18-Oct,13,51,69129.665,55,1256.903
1,3,152650,18-Oct,13,18,20857.522,14,1489.823
2,4,154790,18-Oct,1,43,45491.264,26,1749.664
2,1,155560,18-Oct,15,19,139516.233,111,1256.903
1,3,152620,18-Oct,1,43,23837.168,16,1489.823
1,3,153880,18-Nov,21,1,10428.761,7,1489.823
2,2,154900,18-Oct,7,32,44990.596,28,1606.807
1,3,154100,18-Oct,11,28,2979.646,2,1489.823
3,2,155210,18-Oct,8,22,11247.649,7,1606.807
1,1,154580,18-Oct,22,25,22624.254,18,1256.903
1,3,153240,18-Oct,4,21,20857.522,14,1489.823
1,1,153460,18-Oct,10,7,33936.381,27,1256.903
1,3,153260,18-Oct,14,27,22347.345,15,1489.823
1,3,153750,18-Oct,6,62,4469.469,3,1489.823
2,2,155670,18-Oct,7,33,93194.806,58,1606.807
1,1,154360,18-Oct,5,34,123176.494,98,1256.903
1,1,155470,18-Oct,17,16,40220.896,32,1256.903
3,3,155240,18-Nov,7,7,14898.23,10,1489.823
1,3,155630,18-Oct,14,28,34265.929,23,1489.823
1,2,151930,18-Nov,17,46,24102.105,15,1606.807
1,3,153970,18-Sep,11,29,2979.646,2,1489.823
1,1,153110,18-Nov,22,96,76671.083,61,1256.903
2,2,152590,18-Nov,5,37,184782.805,115,1606.807
1,3,154340,18-Nov,17,55,22347.345,15,1489.823
2,1,152510,18-Nov,2,91,212416.607,169,1256.903
1,2,155200,18-Nov,11,27,19281.684,12,1606.807
1,1,153890,18-Nov,17,1,26394.963,21,1256.903
3,1,155000,18-Oct,9,5,30165.672,24,1256.903
2,1,154010,18-Oct,14,21,134488.621,107,1256.903
2,1,152970,18-Oct,10,48,6284.515,5,1256.903
1,1,152400,18-Oct,13,29,13825.933,11,1256.903
1,1,154770,18-Oct,7,19,8798.321,7,1256.903
3,1,152930,18-Nov,1,40,13825.933,11,1256.903
2,1,153210,18-Oct,16,44,33936.381,27,1256.903
2,1,154490,18-Nov,15,27,221214.928,176,1256.903
2,2,155650,18-Oct,16,35,22495.298,14,1606.807
2,2,151030,18-Nov,21,1,8034.035,5,1606.807
1,3,155280,18-Nov,20,33,28306.637,19,1489.823
1,1,153780,18-Dec,5,25,65254.956,52,1254.903
1,1,151030,18-Nov,21,1,55303.732,44,1256.903
1,2,154190,18-Nov,16,1,80340.35,50,1606.807
2,1,152220,18-Oct,19,44,18853.545,15,1256.903
2,1,154580,18-Oct,22,25,6284.515,5,1256.903
3,1,155820,18-Nov,14,39,21367.351,17,1256.903
2,2,154880,18-Nov,8,33,128544.56,80,1606.807
3,3,155430,18-Nov,4,30,44694.69,30,1489.823
2,1,153350,18-Oct,16,8,6284.515,5,1256.903
2,4,152930,18-Nov,1,40,6998.656,4,1749.664
2,2,154520,18-Nov,4,11,178355.577,111,1606.807
2,2,154430,18-Nov,8,33,19281.684,12,1606.807
2,1,150500,18-Oct,18,49,11312.127,9,1256.903
2,4,155660,18-Oct,7,33,6998.656,4,1749.664
1,3,155730,18-Nov,13,51,5959.292,4,1489.823
1,1,154940,18-Nov,21,49,134488.621,107,1256.903
1,2,154210,18-Nov,13,39,3213.614,2,1606.807
2,2,153020,18-Nov,15,8,51417.824,32,1606.807
2,2,154740,18-Nov,11,54,40170.175,25,1606.807
2,2,153650,18-Nov,2,94,223346.173,139,1606.807
3,3,155600,18-Nov,3,17,53633.628,36,1489.823
2,2,154690,18-Nov,24,2,147826.244,92,1606.807
4,2,153170,18-Nov,22,3,27315.719,17,1606.807
2,2,152620,18-Nov,1,43,131758.174,82,1606.807
3,1,155560,18-Nov,15,19,37707.09,30,1256.903
3,3,155560,18-Nov,15,19,25326.991,17,1489.823
1,1,155140,18-Dec,4,36,33936.381,27,1256.903
1,2,154580,18-Oct,22,25,3213.614,2,1606.807
1,1,153260,18-Dec,14,27,3770.709,3,1256.903
2,2,154820,18-Nov,15,28,24102.105,15,1606.807
1,3,152640,18-Nov,17,67,8938.938,6,1489.823
3,2,153650,18-Dec,2,94,6427.228,4,1606.807
1,3,155660,18-Oct,7,33,14898.23,10,1489.823
3,2,154860,18-Nov,1,79,40170.175,25,1606.807
3,3,153460,18-Jun,10,7,19450.444,14,1389.317429
2,1,154820,18-Jun,15,28,22483.18,20,1124.159
2,1,151030,18-Oct,21,1,8798.321,7,1256.903
1,1,153170,18-Dec,22,3,51488.419,41,1255.815098
1,1,155630,18-Jun,14,28,295653.817,263,1124.159
3,1,152290,18-Jun,4,26,23607.339,21,1124.159
3,2,151770,18-Nov,14,28,12854.456,8,1606.807
1,1,153860,18-Jun,11,21,41266.188,36,1146.283
3,3,154900,18-Sep,7,32,4469.469,3,1489.823
3,1,155570,18-Nov,15,38,10055.224,8,1256.903
3,3,153920,18-Jun,6,38,5481.416,4,1370.354
2,1,155830,18-Jun,3,53,52835.473,47,1124.159
2,2,153300,18-Oct,17,67,19281.684,12,1606.807
3,1,155640,18-Nov,15,16,21367.351,17,1256.903
2,2,152620,18-Jun,1,43,180589.87,120,1504.915583
1,2,154160,18-Jun,3,22,4480.083,3,1493.361
1,1,154160,18-Jun,3,22,28103.975,25,1124.159
1,1,154730,18-Jun,14,14,19110.703,17,1124.159
1,2,155690,18-Jun,21,2,5973.444,4,1493.361
1,2,154110,18-Jun,4,2,20907.054,14,1493.361
1,1,153940,18-Jun,22,22,40469.724,36,1124.159
3,1,154130,18-Jun,7,34,6744.954,6,1124.159
1,2,152440,18-Jun,14,6,7592.855,5,1518.571
1,1,155720,18-Jun,3,97,19110.703,17,1124.159
2,2,152740,18-Jun,14,59,4480.083,3,1493.361
2,2,154010,18-Jun,14,21,27447.723,18,1524.8735
3,2,155500,18-Jun,2,93,7466.805,5,1493.361
3,3,155010,18-Jun,12,23,2740.708,2,1370.354
3,1,154450,18-Nov,3,52,17596.642,14,1256.903
1,2,155430,18-Jun,4,30,15563.86,10,1556.386
1,2,153860,18-Jun,11,21,6099.494,4,1524.8735
2,2,155670,18-Jun,7,33,31127.72,20,1556.386
1,2,155380,18-Dec,2,12,61058.666,38,1606.807
3,2,151140,18-Jun,1,75,14007.474,9,1556.386
1,2,152360,18-Jun,10,35,4480.083,3,1493.361
